dealer,city,state,bac,model,vin,year,true_age_days,inventory_type,pressure_score
"KEDDIE CHEVROLET, INC.",Vandergrift,PA,113446,Silverado 3500 HD,2GC4KVEY7T1185115,2026,-4,new,-0.13
BICAL AUTO MALL,Brooklyn,NY,111251,Trax,KL77LJEP7TC096369,2026,71,new,29.37
BICAL AUTO MALL,Brooklyn,NY,111251,Trax,KL77LJEP0TC096472,2026,69,new,29.3
BICAL AUTO MALL,Brooklyn,NY,111251,Trax,KL77LJEP6TC095780,2026,69,new,29.3
BICAL AUTO MALL,Brooklyn,NY,111251,Trax,KL77LJEP6TC096816,2026,69,new,29.3
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXHEG6TL401474,2026,44,new,9.77
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXHEG6TL489393,2026,9,new,8.61
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXHEG7TL401418,2026,65,new,10.47
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXHEG0TL401230,2026,45,new,9.81
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXHEG5TL407704,2026,45,new,9.81
BICAL AUTO MALL,Brooklyn,NY,111251,Bolt,1G1FY6EV5VF105432,2027,41,new,1.37
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXPEG8TL134803,2026,304,new,13.31
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXPEG8TL491138,2026,9,new,8.61
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXPEGXTL434441,2026,21,new,9.01
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXPEG8TL433398,2026,17,new,8.87
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXPEG4TL463255,2026,37,new,9.54
BICAL AUTO MALL,Brooklyn,NY,111251,Bolt,1G1FZ6EV6VF101189,2027,42,new,1.4
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox EV,3GN7DNRP0TS109952,2026,184,new,38
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox EV,3GN7DNRP8TS116728,2026,122,new,37.07
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXTEG7TL434390,2026,21,new,9.01
BICAL AUTO MALL,Brooklyn,NY,111251,Bolt,1G1FZ6EV1VF106512,2027,30,new,1
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXTEG4TL410077,2026,44,new,9.77
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox,3GNAXTEG3TL436363,2026,35,new,9.47
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox EV,3GN7DSRP6TS101532,2026,133,new,37.43
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox EV,3GN7DNRR4TS114976,2026,133,new,37.43
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox EV,3GN7DNRR1TS102946,2026,205,new,38
BICAL AUTO MALL,Brooklyn,NY,111251,Equinox EV,3GN7DNRR0TS120712,2026,150,new,38
BICAL AUTO MALL,Brooklyn,NY,111251,Colorado,1GCPTCEK4T1224985,2026,6,new,0.2
BICAL AUTO MALL,Brooklyn,NY,111251,Traverse,1GNEVGKSXTJ117279,2026,259,new,9.67
BICAL AUTO MALL,Brooklyn,NY,111251,Traverse,1GNEVGKS4TJ334181,2026,6,new,4.87
BICAL AUTO MALL,Brooklyn,NY,111251,Traverse,1GNEVGKS1TJ334297,2026,5,new,4.83
BICAL AUTO MALL,Brooklyn,NY,111251,Traverse,1GNEVGKS3TJ296071,2026,36,new,5.87
BICAL AUTO MALL,Brooklyn,NY,111251,Traverse,1GNEVGKS2TJ332526,2026,7,new,4.9
BICAL AUTO MALL,Brooklyn,NY,111251,Traverse,1GNEVGKS3TJ336388,2026,2,new,4.73
BICAL AUTO MALL,Brooklyn,NY,111251,Traverse,1GNEVGKS6TJ330570,2026,9,new,4.97
BICAL AUTO MALL,Brooklyn,NY,111251,Traverse,1GNEVGKS7TJ333798,2026,6,new,4.87
BICAL AUTO MALL,Brooklyn,NY,111251,Traverse,1GNEVGKS8TJ333373,2026,6,new,4.87
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Trax,KL77LHEP0TC093600,2026,76,new,7.41
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Equinox,3GNAXHEG7TL423600,2026,69,new,24.3
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Equinox,3GNAXPEG6TL421993,2026,69,new,24.3
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Traverse,1GNEVJKS8TJ282969,2026,65,new,12.45
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Equinox,3GNAXLEGXTL416241,2026,65,new,24.17
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Traverse,1GNEVLKS3TJ283801,2026,62,new,12.35
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Equinox,3GNAXHEG1TL427559,2026,62,new,24.07
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Traverse,1GNEVLKS1TJ291234,2026,56,new,12.15
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Traverse,1GNEVLKS1TJ291766,2026,56,new,12.15
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Silverado 1500,1GCUKEED1TZ307939,2026,55,new,1.83
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Traverse,1GNEVLKS2TJ292859,2026,55,new,12.12
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Trailblazer,KL79MUSL2TB136727,2026,55,new,1.83
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Equinox,3GNAXHEG5TL439035,2026,52,new,23.73
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Equinox,3GNAXHEG9TL438650,2026,52,new,23.73
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Trax,KL77LJEP6TC093348,2026,48,new,6.47
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Traverse,1GNEVGKS0TJ302022,2026,44,new,11.75
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Traverse,1GNEVGKS2TJ302538,2026,44,new,11.75
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Silverado 1500,2GCUKEED8T1177358,2026,44,new,1.47
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Trax,KL77LHEP0TC109309,2026,44,new,6.34
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Trax,KL77LHEP0TC109522,2026,44,new,6.34
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Trax,KL77LHEP4TC114836,2026,44,new,6.34
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Trax,KL77LHEPXTC109429,2026,44,new,6.34
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Trax,KL77LJEP1TC117474,2026,44,new,6.34
LESTER GLENN CHEVROLET OF FREEHOLD,Freehold,NJ,307311,Trax,KL77LJEP4TC111927,2026,44,new,6.34
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 1500,1GCUKDE89TZ180354,2026,210,new,32.5
WELLS RIVER CHEVROLET,Wells River,VT,321240,Trax,KL77LHEP4TC003798,2026,177,new,27
WELLS RIVER CHEVROLET,Wells River,VT,321240,Equinox,3GNAXPEG9TL322827,2026,176,new,38
WELLS RIVER CHEVROLET,Wells River,VT,321240,Equinox,3GNAXPEGXTL323047,2026,176,new,38
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 1500,1GCPKKEK1TZ253293,2026,134,new,31.97
WELLS RIVER CHEVROLET,Wells River,VT,321240,Blazer,3GNKBHR44TS144680,2026,120,new,22
WELLS RIVER CHEVROLET,Wells River,VT,321240,Equinox,3GNAXPEG5TL382815,2026,115,new,36.83
WELLS RIVER CHEVROLET,Wells River,VT,321240,Trailblazer,KL79MRSL7TB100710,2026,111,new,21.7
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 1500,3GCUKFE81TG249467,2026,85,new,30.33
WELLS RIVER CHEVROLET,Wells River,VT,321240,Equinox,3GNAXPEG1TL407998,2026,80,new,35.67
WELLS RIVER CHEVROLET,Wells River,VT,321240,Trax,KL77LHEP7TC094825,2026,80,new,24.67
WELLS RIVER CHEVROLET,Wells River,VT,321240,Trax,KL77LHEP0TC094505,2026,69,new,24.3
WELLS RIVER CHEVROLET,Wells River,VT,321240,Colorado,1GCPTBEK3T1189446,2026,63,new,12.6
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 1500,3GCUKHE87TG278449,2026,63,new,29.6
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 2500 HD,1GC4KYEY8TF223901,2026,61,new,15.53
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 2500 HD,1GC5KME71TF133400,2026,55,new,15.33
WELLS RIVER CHEVROLET,Wells River,VT,321240,Colorado,1GCPTEEK8T1195695,2026,53,new,12.27
WELLS RIVER CHEVROLET,Wells River,VT,321240,Trax,KL77LHEP2TC116052,2026,41,new,23.37
WELLS RIVER CHEVROLET,Wells River,VT,321240,Trax,KL77LHEP7TC115799,2026,41,new,23.37
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 3500 HD Chassis Cab,1GB3KTEY0TF252893,2026,34,new,9.13
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 2500 HD,1GC2KLE73TF247184,2026,34,new,14.63
WELLS RIVER CHEVROLET,Wells River,VT,321240,Traverse,1GNEVGKS5TJ317292,2026,26,new,11.37
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 3500 HD Chassis Cab,1GB3KSEY1TF127007,2026,20,new,8.67
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 1500,1GCPKWEK5TZ308352,2026,10,new,27.83
WELLS RIVER CHEVROLET,Wells River,VT,321240,Express Cutaway 3500,1GB0GRF71S1201508,2025,317,new,26
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 3500 HD Chassis Cab,1GB4KSE72SF288962,2025,311,new,13
WELLS RIVER CHEVROLET,Wells River,VT,321240,Blazer EV,3GNKDGRJ3TS106013,2026,237,new,23
WELLS RIVER CHEVROLET,Wells River,VT,321240,Express Cargo,1GCWGAFP6S1266989,2025,225,new,23
WELLS RIVER CHEVROLET,Wells River,VT,321240,Traverse,1GNEVGKS7TJ180050,2026,202,new,15.5
WELLS RIVER CHEVROLET,Wells River,VT,321240,Equinox,3GNAXPEG3TL257392,2026,199,new,38
WELLS RIVER CHEVROLET,Wells River,VT,321240,Equinox,3GNAXSEG7TL281875,2026,177,new,38
WELLS RIVER CHEVROLET,Wells River,VT,321240,Express Cutaway 3500,1GB0GRF79S1265554,2025,167,new,26
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 2500 HD,1GC3KNE79TF160664,2026,164,new,18.5
WELLS RIVER CHEVROLET,Wells River,VT,321240,Equinox EV,3GN7DNRR0TS128020,2026,141,new,22.7
WELLS RIVER CHEVROLET,Wells River,VT,321240,Silverado 1500,1GCPKKEK4TZ243311,2026,136,new,32.03
WELLS RIVER CHEVROLET,Wells River,VT,321240,Trax,KL77LHEP1TC050335,2026,122,new,26.07
RENTSCHLER CHEVROLET,Slatington,PA,113838,Trax,KL77LHEP1TC115541,2026,20,new,8.67
RENTSCHLER CHEVROLET,Slatington,PA,113838,Trailblazer,KL79MNSL2TB186923,2026,7,new,0.23
RENTSCHLER CHEVROLET,Slatington,PA,113838,Trax,KL77LJEP8TC115141,2026,20,new,8.67
RENTSCHLER CHEVROLET,Slatington,PA,113838,Trailblazer,KL79MNSL5TB171915,2026,10,new,0.33
RENTSCHLER CHEVROLET,Slatington,PA,113838,Trax,KL77LJEP9TC094946,2026,66,new,10.2
RENTSCHLER CHEVROLET,Slatington,PA,113838,Trailblazer,KL79MRSL7TB163127,2026,10,new,0.33
RENTSCHLER CHEVROLET,Slatington,PA,113838,Trailblazer,KL79MRSL1TB184619,2026,8,new,0.27
RENTSCHLER CHEVROLET,Slatington,PA,113838,Bolt,1G1FY6EV9VF107622,2027,37,new,1.23
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXPEGXTL467861,2026,33,new,5.25
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXPEG8TL408856,2026,44,new,5.62
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXPEG3TL462789,2026,2,new,4.22
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXPEG8TL478129,2026,24,new,4.95
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXPEG4TL465409,2026,35,new,5.32
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXPEG1TL475539,2026,27,new,5.05
RENTSCHLER CHEVROLET,Slatington,PA,113838,Trailblazer,KL79MSSL2TB173815,2026,10,new,0.33
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXPEG3TL193712,2026,261,new,9.15
RENTSCHLER CHEVROLET,Slatington,PA,113838,Trailblazer,KL79MUSL4TB187338,2026,10,new,0.33
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXPEG3TL471010,2026,26,new,5.02
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXSEG7TL377974,2026,16,new,4.69
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXTEG8TL423690,2026,22,new,4.89
RENTSCHLER CHEVROLET,Slatington,PA,113838,Colorado,1GCPTBEK7T1202120,2026,9,new,11.3
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXTEG6TL413238,2026,44,new,5.62
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXSEG2TL423484,2026,17,new,4.72
RENTSCHLER CHEVROLET,Slatington,PA,113838,Equinox,3GNAXTEG2TL412054,2026,44,new,5.62
RENTSCHLER CHEVROLET,Slatington,PA,113838,Blazer,3GNKBJRS7SS271024,2025,182,new,23
RENTSCHLER CHEVROLET,Slatington,PA,113838,Colorado,1GCPTCEK6T1221568,2026,26,new,11.87
RENTSCHLER CHEVROLET,Slatington,PA,113838,Colorado,1GCPTEEK5T1214185,2026,13,new,11.43
RENTSCHLER CHEVROLET,Slatington,PA,113838,Colorado,1GCPTCEK5T1121154,2026,229,new,16
RENTSCHLER CHEVROLET,Slatington,PA,113838,Traverse,1GNEVGKS0TJ280698,2026,49,new,1.63
RENTSCHLER CHEVROLET,Slatington,PA,113838,Colorado,1GCPTDEK6T1185788,2026,34,new,12.13
RENTSCHLER CHEVROLET,Slatington,PA,113838,Traverse,1GNEVGKS9TJ286290,2026,17,new,0.57
RENTSCHLER CHEVROLET,Slatington,PA,113838,Blazer EV,3GNKDJRJ6TS103555,2026,83,new,20.77
RENTSCHLER CHEVROLET,Slatington,PA,113838,Colorado,1GCPTDEK0T1185916,2026,62,new,13.07
RENTSCHLER CHEVROLET,Slatington,PA,113838,Traverse,1GNEVGKS2TJ304449,2026,17,new,0.57
RENTSCHLER CHEVROLET,Slatington,PA,113838,Traverse,1GNEVGKS8TJ331719,2026,8,new,0.27
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 1500,1GCPKKEK7TZ259356,2026,101,new,8.03
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 1500,1GCPKKEK0TZ300247,2026,17,new,5.23
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 1500,1GCPKKEK5TZ300566,2026,17,new,5.23
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 1500,1GCPKWEK0TZ321204,2026,19,new,5.3
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 1500,1GCPKWEK5TZ317262,2026,19,new,5.3
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 1500,3GCPKKEK0TG272546,2026,22,new,5.4
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 1500,3GCPKKEK4TG272548,2026,17,new,5.23
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 1500,3GCPKWEK5TG273649,2026,17,new,5.23
RENTSCHLER CHEVROLET,Slatington,PA,113838,Traverse,1GNEVJKSXTJ293486,2026,28,new,0.93
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 1500,3GCUKFED8TG297545,2026,22,new,5.4
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 2500 HD,2GC4KNE74T1152497,2026,83,new,9.52
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 2500 HD,1GC4KNE70TF221579,2026,13,new,7.18
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 2500 HD,1GC4KNE72TF233037,2026,57,new,8.65
RENTSCHLER CHEVROLET,Slatington,PA,113838,Tahoe,1GNS6NKD6TR265663,2026,17,new,0.57
RENTSCHLER CHEVROLET,Slatington,PA,113838,Silverado 2500 HD,1GC4KPE74TF217756,2026,19,new,7.38
RENTSCHLER CHEVROLET,Slatington,PA,113838,Suburban,1GNS6DKD0TR260131,2026,34,new,1.13
AXIS CHEVROLET,Jersey City,NJ,320043,Blazer,3GNKBJR40PS197728,2023,888,new,26
AXIS CHEVROLET,Jersey City,NJ,320043,Blazer,3GNKBCR4XRS275284,2024,643,new,26
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF70S1250299,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF70S1250304,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF70S1252263,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF71S1250277,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF71S1250313,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF72S1252247,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF74S1250337,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF74S1250354,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF75S1252260,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF76S1250257,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF76S1252249,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF77S1250297,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF77S1252244,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF78S1252253,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF79S1250267,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Express Cargo,1GCWGAF7XS1252240,2025,238,new,68
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox EV,3GN7DNRP6TS101080,2026,199,new,9.5
AXIS CHEVROLET,Jersey City,NJ,320043,Corvette Stingray,1G1YB2D43T5104536,2026,182,new,26
AXIS CHEVROLET,Jersey City,NJ,320043,Corvette Stingray,1G1YC2D41T5104628,2026,182,new,26
AXIS CHEVROLET,Jersey City,NJ,320043,Traverse,1GNERKKS0TJ176364,2026,182,new,33
AXIS CHEVROLET,Jersey City,NJ,320043,Traverse,1GNERKKS1TJ176468,2026,182,new,33
AXIS CHEVROLET,Jersey City,NJ,320043,Traverse,1GNERGKS5TJ206231,2026,164,new,33
AXIS CHEVROLET,Jersey City,NJ,320043,Traverse,1GNERGKS7TJ206229,2026,164,new,33
AXIS CHEVROLET,Jersey City,NJ,320043,Blazer EV,3GNKDARM9TS129884,2026,161,new,26
AXIS CHEVROLET,Jersey City,NJ,320043,Blazer EV,3GNKDARM1TS139745,2026,134,new,25.47
AXIS CHEVROLET,Jersey City,NJ,320043,Traverse,1GNEVGKS4TJ238888,2026,108,new,31.6
AXIS CHEVROLET,Jersey City,NJ,320043,Traverse,1GNEVJKS3TJ240838,2026,108,new,31.6
AXIS CHEVROLET,Jersey City,NJ,320043,Tahoe,1GNS6MKD9TR222624,2026,108,new,21.6
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox,3GNAXHEG0TL382890,2026,92,new,27.07
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox,3GNAXHEG7TL382899,2026,92,new,27.07
AXIS CHEVROLET,Jersey City,NJ,320043,Bolt,1G1FZ6EV2VF102985,2027,86,new,32.87
AXIS CHEVROLET,Jersey City,NJ,320043,Bolt,1G1FY6EV2VF103136,2027,79,new,32.63
AXIS CHEVROLET,Jersey City,NJ,320043,Bolt,1G1FY6EV3VF103534,2027,79,new,32.63
AXIS CHEVROLET,Jersey City,NJ,320043,Bolt,1G1FY6EV8VF103433,2027,79,new,32.63
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox,3GNAXHEG1TL387497,2026,72,new,26.4
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LFEP6TC095646,2026,72,new,14.4
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LJEP2TC094397,2026,69,new,14.3
AXIS CHEVROLET,Jersey City,NJ,320043,Bolt,1G1FY6EV1VF104729,2027,63,new,32.1
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LFEPXTC095228,2026,63,new,14.1
AXIS CHEVROLET,Jersey City,NJ,320043,Traverse,1GNERGKS0TJ275800,2026,58,new,29.93
AXIS CHEVROLET,Jersey City,NJ,320043,Traverse,1GNERGKS0TJ277580,2026,58,new,29.93
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LHEP4TC094815,2026,51,new,13.7
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox EV,3GN7DMRP4TS155312,2026,45,new,6
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox EV,3GN7DMRP5TS155299,2026,45,new,6
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox EV,3GN7DMRP7TS155286,2026,45,new,6
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LHEP0TC111402,2026,43,new,13.43
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LHEP4TC096855,2026,43,new,13.43
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LHEP4TC112018,2026,43,new,13.43
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LHEP5TC111265,2026,43,new,13.43
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LHEP8TC111423,2026,43,new,13.43
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LHEP9TC111222,2026,43,new,13.43
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LHEP9TC111298,2026,43,new,13.43
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LHEPXTC111990,2026,43,new,13.43
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LKEP2TC092722,2026,43,new,13.43
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox EV,3GN7DMRP4TS155276,2026,41,new,5.87
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox EV,3GN7DMRP7TS155255,2026,41,new,5.87
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox EV,3GN7DMRP9TS155290,2026,41,new,5.87
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox EV,3GN7DMRPXTS155265,2026,41,new,5.87
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox EV,3GN7DMRPXTS155315,2026,41,new,5.87
AXIS CHEVROLET,Jersey City,NJ,320043,Equinox EV,3GN7DMRP4TS155326,2026,38,new,5.77
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LFEP7TC115368,2026,38,new,13.27
AXIS CHEVROLET,Jersey City,NJ,320043,Trax,KL77LHEP4TC115694,2026,31,new,13.03
AXIS CHEVROLET,Jersey City,NJ,320043,Traverse,1GNERGKS3TJ305940,2026,30,new,29
AXIS CHEVROLET,Jersey City,NJ,320043,Corvette Z06,1G1YF2D38T5605255,2026,29,new,0.97
AXIS CHEVROLET,Jersey City,NJ,320043,Corvette E-Ray,1G1YK3D40T5500932,2026,24,new,0.8
AXIS CHEVROLET,Jersey City,NJ,320043,Silverado 2500 HD,2GC4KYEYXT1179195,2026,24,new,0.8
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Silverado 1500,1GCPKKEK6TZ112736,2026,199,new,26
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Equinox,3GNAXPEG2TL396235,2026,93,new,27.1
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Equinox,3GNAXPEG7TL300079,2026,90,new,27
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Trax,KL77LHEP0TC095993,2026,77,new,13.07
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Equinox,3GNAXPEG0TL459199,2026,1,new,24.03
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Trax,KL77LJEP5TC095091,2026,1,new,10.53
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Silverado EV,1GC40ZEL6RU302830,2024,577,new,23
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Equinox EV,3GN7DSRP5SS219201,2025,344,new,26
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Equinox,3GNAXPEG0TL322960,2026,177,new,29
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Equinox,3GNAXPEG5TL323019,2026,176,new,29
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Equinox EV,3GN7DMRP7TS135149,2026,146,new,25.87
"CHRISTOPHER CHEVROLET, INC.",TICONDEROGA,NY,115078,Silverado 1500,1GCUKEEL7TZ254042,2026,133,new,25.43
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Encore GX,KL4AMESL0TB173369,2026,3,new,0.1
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Envista,KL47LBEP0TB157795,2026,34,new,1.13
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Encore GX,KL4AMESL4TB156106,2026,31,new,1.03
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Envista,KL47LBEP4TB145665,2026,49,new,1.63
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Envista,KL47LBEP3TB156379,2026,34,new,1.13
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Envista,KL47LBEP7TB156773,2026,34,new,1.13
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Encore GX,KL4AMESL3TB175472,2026,20,new,0.67
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Sierra 1500,3GTNHAED3TG299662,2026,19,new,21.13
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Terrain,3GKALUEG1TL386450,2026,106,new,14.53
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Terrain,3GKALUEG6TL448568,2026,5,new,11.17
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Terrain,3GKALYEG1TL454429,2026,3,new,11.1
"VENDETTI MOTORS, INC.",Franklin,MA,117931,Terrain,3GKALYEG0TL304473,2026,128,new,15.27
